Job Description JSON,Extracted Objective,Importance score,Difficulty score
"{"jobProfile":{"JobID":"ML-001","coreDetails":{"title":"Senior Machine Learning Engineer","jobSummary":"Lead the development of LLM inference engines and optimize large-scale transformer models for production environments.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"HYBRID","applicantLocationRequirement":"San Francisco, CA"}},"responsibilities":{"keyObjectives":[{"objective":"Design and deploy scalable LLM inference pipelines","timeframe":"First 90 Days","metric":"Reduce inference latency by 40%"},{"objective":"Implement model quantization strategies","timeframe":"6 Months","metric":"Deploy 70B model on single A100 node"}],"dayToDayDuties":["Optimize CUDA kernels","Mentor junior researchers"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"PyTorch","importance":10,"requiredProficiency":"Expert","skillDescription":"Deep understanding of distributed training and FSDP"},{"skillId":"T2","skillName":"Kubernetes","importance":7,"requiredProficiency":"Intermediate","skillDescription":"Ability to manage and debug model serving pods"}],"soft":[{"skillId":"S1","skillName":"Technical Leadership","importance":8,"requiredProficiency":"Expert","skillDescription":"Drive technical roadmap decisions"}]},"experience":{"requiredYears":5,"description":"Experience shipping AI products to production"},"education":{"requiredCredential":"Masters in Computer Science","acceptsExperienceInLieu":false}},"evaluationStrategy":{"jobDescription":60,"resume":40},"companyContext":{"culture":"High-growth startup environment","growthOpportunities":"Staff Engineer track"},"compensation":{"salary":{"min":200000,"max":280000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Design and deploy scalable LLM inference pipelines",10,9
"{"jobProfile":{"JobID":"ML-001","coreDetails":{"title":"Senior Machine Learning Engineer","jobSummary":"Lead the development of LLM inference engines and optimize large-scale transformer models for production environments.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"HYBRID","applicantLocationRequirement":"San Francisco, CA"}},"responsibilities":{"keyObjectives":[{"objective":"Design and deploy scalable LLM inference pipelines","timeframe":"First 90 Days","metric":"Reduce inference latency by 40%"},{"objective":"Implement model quantization strategies","timeframe":"6 Months","metric":"Deploy 70B model on single A100 node"}],"dayToDayDuties":["Optimize CUDA kernels","Mentor junior researchers"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"PyTorch","importance":10,"requiredProficiency":"Expert","skillDescription":"Deep understanding of distributed training and FSDP"},{"skillId":"T2","skillName":"Kubernetes","importance":7,"requiredProficiency":"Intermediate","skillDescription":"Ability to manage and debug model serving pods"}],"soft":[{"skillId":"S1","skillName":"Technical Leadership","importance":8,"requiredProficiency":"Expert","skillDescription":"Drive technical roadmap decisions"}]},"experience":{"requiredYears":5,"description":"Experience shipping AI products to production"},"education":{"requiredCredential":"Masters in Computer Science","acceptsExperienceInLieu":false}},"evaluationStrategy":{"jobDescription":60,"resume":40},"companyContext":{"culture":"High-growth startup environment","growthOpportunities":"Staff Engineer track"},"compensation":{"salary":{"min":200000,"max":280000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Deep understanding of distributed training and FSDP (PyTorch)",10,8
"{"jobProfile":{"JobID":"ML-001","coreDetails":{"title":"Senior Machine Learning Engineer","jobSummary":"Lead the development of LLM inference engines and optimize large-scale transformer models for production environments.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"HYBRID","applicantLocationRequirement":"San Francisco, CA"}},"responsibilities":{"keyObjectives":[{"objective":"Design and deploy scalable LLM inference pipelines","timeframe":"First 90 Days","metric":"Reduce inference latency by 40%"},{"objective":"Implement model quantization strategies","timeframe":"6 Months","metric":"Deploy 70B model on single A100 node"}],"dayToDayDuties":["Optimize CUDA kernels","Mentor junior researchers"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"PyTorch","importance":10,"requiredProficiency":"Expert","skillDescription":"Deep understanding of distributed training and FSDP"},{"skillId":"T2","skillName":"Kubernetes","importance":7,"requiredProficiency":"Intermediate","skillDescription":"Ability to manage and debug model serving pods"}],"soft":[{"skillId":"S1","skillName":"Technical Leadership","importance":8,"requiredProficiency":"Expert","skillDescription":"Drive technical roadmap decisions"}]},"experience":{"requiredYears":5,"description":"Experience shipping AI products to production"},"education":{"requiredCredential":"Masters in Computer Science","acceptsExperienceInLieu":false}},"evaluationStrategy":{"jobDescription":60,"resume":40},"companyContext":{"culture":"High-growth startup environment","growthOpportunities":"Staff Engineer track"},"compensation":{"salary":{"min":200000,"max":280000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Ability to manage and debug model serving pods (Kubernetes)",7,6
"{"jobProfile":{"JobID":"ML-001","coreDetails":{"title":"Senior Machine Learning Engineer","jobSummary":"Lead the development of LLM inference engines and optimize large-scale transformer models for production environments.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"HYBRID","applicantLocationRequirement":"San Francisco, CA"}},"responsibilities":{"keyObjectives":[{"objective":"Design and deploy scalable LLM inference pipelines","timeframe":"First 90 Days","metric":"Reduce inference latency by 40%"},{"objective":"Implement model quantization strategies","timeframe":"6 Months","metric":"Deploy 70B model on single A100 node"}],"dayToDayDuties":["Optimize CUDA kernels","Mentor junior researchers"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"PyTorch","importance":10,"requiredProficiency":"Expert","skillDescription":"Deep understanding of distributed training and FSDP"},{"skillId":"T2","skillName":"Kubernetes","importance":7,"requiredProficiency":"Intermediate","skillDescription":"Ability to manage and debug model serving pods"}],"soft":[{"skillId":"S1","skillName":"Technical Leadership","importance":8,"requiredProficiency":"Expert","skillDescription":"Drive technical roadmap decisions"}]},"experience":{"requiredYears":5,"description":"Experience shipping AI products to production"},"education":{"requiredCredential":"Masters in Computer Science","acceptsExperienceInLieu":false}},"evaluationStrategy":{"jobDescription":60,"resume":40},"companyContext":{"culture":"High-growth startup environment","growthOpportunities":"Staff Engineer track"},"compensation":{"salary":{"min":200000,"max":280000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Implement model quantization strategies",9,9
"{"jobProfile":{"JobID":"ML-001","coreDetails":{"title":"Senior Machine Learning Engineer","jobSummary":"Lead the development of LLM inference engines and optimize large-scale transformer models for production environments.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"HYBRID","applicantLocationRequirement":"San Francisco, CA"}},"responsibilities":{"keyObjectives":[{"objective":"Design and deploy scalable LLM inference pipelines","timeframe":"First 90 Days","metric":"Reduce inference latency by 40%"},{"objective":"Implement model quantization strategies","timeframe":"6 Months","metric":"Deploy 70B model on single A100 node"}],"dayToDayDuties":["Optimize CUDA kernels","Mentor junior researchers"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"PyTorch","importance":10,"requiredProficiency":"Expert","skillDescription":"Deep understanding of distributed training and FSDP"},{"skillId":"T2","skillName":"Kubernetes","importance":7,"requiredProficiency":"Intermediate","skillDescription":"Ability to manage and debug model serving pods"}],"soft":[{"skillId":"S1","skillName":"Technical Leadership","importance":8,"requiredProficiency":"Expert","skillDescription":"Drive technical roadmap decisions"}]},"experience":{"requiredYears":5,"description":"Experience shipping AI products to production"},"education":{"requiredCredential":"Masters in Computer Science","acceptsExperienceInLieu":false}},"evaluationStrategy":{"jobDescription":60,"resume":40},"companyContext":{"culture":"High-growth startup environment","growthOpportunities":"Staff Engineer track"},"compensation":{"salary":{"min":200000,"max":280000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Masters in Computer Science (or equivalent theoretical depth)",8,5
"{"jobProfile":{"JobID":"BE-002","coreDetails":{"title":"Senior Backend Developer (Go/Rust)","jobSummary":"Architect and maintain high-performance microservices for a fintech ledger system.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"ONSITE","applicantLocationRequirement":"New York, NY"}},"responsibilities":{"keyObjectives":[{"objective":"Migrate legacy monolith to Microservices","timeframe":"12 Months","metric":"Zero downtime migration completed"},{"objective":"Improve Ledger throughput","timeframe":"Q3","metric":"Handle 10k TPS"}],"dayToDayDuties":["Write unit/integration tests","Participate in system design"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"Rust","importance":10,"requiredProficiency":"Expert","skillDescription":"Memory management and zero-cost abstractions"},{"skillId":"T2","skillName":"gRPC","importance":8,"requiredProficiency":"Expert","skillDescription":"Defining service contracts"}],"soft":[{"skillId":"S1","skillName":"Communication","importance":9,"requiredProficiency":"Expert","skillDescription":"Explain technical constraints to product owners"}]},"experience":{"requiredYears":7,"description":"Fintech experience required"},"education":{"requiredCredential":"Bachelors in CS","acceptsExperienceInLieu":true}},"evaluationStrategy":{"jobDescription":70,"resume":30},"companyContext":{"culture":"Documentation-first culture","growthOpportunities":"Path to Engineering Manager"},"compensation":{"salary":{"min":190000,"max":250000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Migrate legacy monolith to Microservices architecture",10,9
"{"jobProfile":{"JobID":"BE-002","coreDetails":{"title":"Senior Backend Developer (Go/Rust)","jobSummary":"Architect and maintain high-performance microservices for a fintech ledger system.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"ONSITE","applicantLocationRequirement":"New York, NY"}},"responsibilities":{"keyObjectives":[{"objective":"Migrate legacy monolith to Microservices","timeframe":"12 Months","metric":"Zero downtime migration completed"},{"objective":"Improve Ledger throughput","timeframe":"Q3","metric":"Handle 10k TPS"}],"dayToDayDuties":["Write unit/integration tests","Participate in system design"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"Rust","importance":10,"requiredProficiency":"Expert","skillDescription":"Memory management and zero-cost abstractions"},{"skillId":"T2","skillName":"gRPC","importance":8,"requiredProficiency":"Expert","skillDescription":"Defining service contracts"}],"soft":[{"skillId":"S1","skillName":"Communication","importance":9,"requiredProficiency":"Expert","skillDescription":"Explain technical constraints to product owners"}]},"experience":{"requiredYears":7,"description":"Fintech experience required"},"education":{"requiredCredential":"Bachelors in CS","acceptsExperienceInLieu":true}},"evaluationStrategy":{"jobDescription":70,"resume":30},"companyContext":{"culture":"Documentation-first culture","growthOpportunities":"Path to Engineering Manager"},"compensation":{"salary":{"min":190000,"max":250000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Expertise in Rust memory management and zero-cost abstractions",10,9
"{"jobProfile":{"JobID":"BE-002","coreDetails":{"title":"Senior Backend Developer (Go/Rust)","jobSummary":"Architect and maintain high-performance microservices for a fintech ledger system.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"ONSITE","applicantLocationRequirement":"New York, NY"}},"responsibilities":{"keyObjectives":[{"objective":"Migrate legacy monolith to Microservices","timeframe":"12 Months","metric":"Zero downtime migration completed"},{"objective":"Improve Ledger throughput","timeframe":"Q3","metric":"Handle 10k TPS"}],"dayToDayDuties":["Write unit/integration tests","Participate in system design"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"Rust","importance":10,"requiredProficiency":"Expert","skillDescription":"Memory management and zero-cost abstractions"},{"skillId":"T2","skillName":"gRPC","importance":8,"requiredProficiency":"Expert","skillDescription":"Defining service contracts"}],"soft":[{"skillId":"S1","skillName":"Communication","importance":9,"requiredProficiency":"Expert","skillDescription":"Explain technical constraints to product owners"}]},"experience":{"requiredYears":7,"description":"Fintech experience required"},"education":{"requiredCredential":"Bachelors in CS","acceptsExperienceInLieu":true}},"evaluationStrategy":{"jobDescription":70,"resume":30},"companyContext":{"culture":"Documentation-first culture","growthOpportunities":"Path to Engineering Manager"},"compensation":{"salary":{"min":190000,"max":250000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Write comprehensive unit and integration tests",9,3
"{"jobProfile":{"JobID":"BE-002","coreDetails":{"title":"Senior Backend Developer (Go/Rust)","jobSummary":"Architect and maintain high-performance microservices for a fintech ledger system.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"ONSITE","applicantLocationRequirement":"New York, NY"}},"responsibilities":{"keyObjectives":[{"objective":"Migrate legacy monolith to Microservices","timeframe":"12 Months","metric":"Zero downtime migration completed"},{"objective":"Improve Ledger throughput","timeframe":"Q3","metric":"Handle 10k TPS"}],"dayToDayDuties":["Write unit/integration tests","Participate in system design"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"Rust","importance":10,"requiredProficiency":"Expert","skillDescription":"Memory management and zero-cost abstractions"},{"skillId":"T2","skillName":"gRPC","importance":8,"requiredProficiency":"Expert","skillDescription":"Defining service contracts"}],"soft":[{"skillId":"S1","skillName":"Communication","importance":9,"requiredProficiency":"Expert","skillDescription":"Explain technical constraints to product owners"}]},"experience":{"requiredYears":7,"description":"Fintech experience required"},"education":{"requiredCredential":"Bachelors in CS","acceptsExperienceInLieu":true}},"evaluationStrategy":{"jobDescription":70,"resume":30},"companyContext":{"culture":"Documentation-first culture","growthOpportunities":"Path to Engineering Manager"},"compensation":{"salary":{"min":190000,"max":250000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Cross-functional communication (Product Owners)",8,5
"{"jobProfile":{"JobID":"BE-002","coreDetails":{"title":"Senior Backend Developer (Go/Rust)","jobSummary":"Architect and maintain high-performance microservices for a fintech ledger system.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"ONSITE","applicantLocationRequirement":"New York, NY"}},"responsibilities":{"keyObjectives":[{"objective":"Migrate legacy monolith to Microservices","timeframe":"12 Months","metric":"Zero downtime migration completed"},{"objective":"Improve Ledger throughput","timeframe":"Q3","metric":"Handle 10k TPS"}],"dayToDayDuties":["Write unit/integration tests","Participate in system design"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"Rust","importance":10,"requiredProficiency":"Expert","skillDescription":"Memory management and zero-cost abstractions"},{"skillId":"T2","skillName":"gRPC","importance":8,"requiredProficiency":"Expert","skillDescription":"Defining service contracts"}],"soft":[{"skillId":"S1","skillName":"Communication","importance":9,"requiredProficiency":"Expert","skillDescription":"Explain technical constraints to product owners"}]},"experience":{"requiredYears":7,"description":"Fintech experience required"},"education":{"requiredCredential":"Bachelors in CS","acceptsExperienceInLieu":true}},"evaluationStrategy":{"jobDescription":70,"resume":30},"companyContext":{"culture":"Documentation-first culture","growthOpportunities":"Path to Engineering Manager"},"compensation":{"salary":{"min":190000,"max":250000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Experience with gRPC service contracts",8,6
"{"jobProfile":{"JobID":"OPS-003","coreDetails":{"title":"DevOps & SRE Lead","jobSummary":"Manage cloud infrastructure and ensure 99.99% uptime.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"TELECOMMUTE","applicantLocationRequirement":"US Remote"}},"responsibilities":{"keyObjectives":[{"objective":"Reduce MTTR by 50%","timeframe":"Q4","metric":"MTTR < 15 mins"},{"objective":"Implement Chaos Engineering","timeframe":"Year 1","metric":"Successful chaos drills monthly"}],"dayToDayDuties":["Manage PagerDuty rotations","Write Terraform modules"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"Terraform","importance":10,"requiredProficiency":"Expert","skillDescription":"Manage state and modules for AWS"},{"skillId":"T2","skillName":"Python","importance":8,"requiredProficiency":"Intermediate","skillDescription":"Scripting automation"}],"soft":[{"skillId":"S1","skillName":"Calmness under pressure","importance":10,"requiredProficiency":"Expert","skillDescription":"Incident management"}]},"experience":{"requiredYears":6,"description":"SRE experience"},"education":{"requiredCredential":"None","acceptsExperienceInLieu":true}},"evaluationStrategy":{"jobDescription":50,"resume":50},"companyContext":{"culture":"Blameless Post-Mortems","growthOpportunities":"None"},"compensation":{"salary":{"min":160000,"max":210000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Reduce MTTR (Mean Time To Recovery) by 50%",10,8
"{"jobProfile":{"JobID":"OPS-003","coreDetails":{"title":"DevOps & SRE Lead","jobSummary":"Manage cloud infrastructure and ensure 99.99% uptime.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"TELECOMMUTE","applicantLocationRequirement":"US Remote"}},"responsibilities":{"keyObjectives":[{"objective":"Reduce MTTR by 50%","timeframe":"Q4","metric":"MTTR < 15 mins"},{"objective":"Implement Chaos Engineering","timeframe":"Year 1","metric":"Successful chaos drills monthly"}],"dayToDayDuties":["Manage PagerDuty rotations","Write Terraform modules"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"Terraform","importance":10,"requiredProficiency":"Expert","skillDescription":"Manage state and modules for AWS"},{"skillId":"T2","skillName":"Python","importance":8,"requiredProficiency":"Intermediate","skillDescription":"Scripting automation"}],"soft":[{"skillId":"S1","skillName":"Calmness under pressure","importance":10,"requiredProficiency":"Expert","skillDescription":"Incident management"}]},"experience":{"requiredYears":6,"description":"SRE experience"},"education":{"requiredCredential":"None","acceptsExperienceInLieu":true}},"evaluationStrategy":{"jobDescription":50,"resume":50},"companyContext":{"culture":"Blameless Post-Mortems","growthOpportunities":"None"},"compensation":{"salary":{"min":160000,"max":210000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Manage Terraform state and modules for AWS",10,5
"{"jobProfile":{"JobID":"OPS-003","coreDetails":{"title":"DevOps & SRE Lead","jobSummary":"Manage cloud infrastructure and ensure 99.99% uptime.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"TELECOMMUTE","applicantLocationRequirement":"US Remote"}},"responsibilities":{"keyObjectives":[{"objective":"Reduce MTTR by 50%","timeframe":"Q4","metric":"MTTR < 15 mins"},{"objective":"Implement Chaos Engineering","timeframe":"Year 1","metric":"Successful chaos drills monthly"}],"dayToDayDuties":["Manage PagerDuty rotations","Write Terraform modules"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"Terraform","importance":10,"requiredProficiency":"Expert","skillDescription":"Manage state and modules for AWS"},{"skillId":"T2","skillName":"Python","importance":8,"requiredProficiency":"Intermediate","skillDescription":"Scripting automation"}],"soft":[{"skillId":"S1","skillName":"Calmness under pressure","importance":10,"requiredProficiency":"Expert","skillDescription":"Incident management"}]},"experience":{"requiredYears":6,"description":"SRE experience"},"education":{"requiredCredential":"None","acceptsExperienceInLieu":true}},"evaluationStrategy":{"jobDescription":50,"resume":50},"companyContext":{"culture":"Blameless Post-Mortems","growthOpportunities":"None"},"compensation":{"salary":{"min":160000,"max":210000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Implement Chaos Engineering (Chaos Mesh/Gremlin)",6,8
"{"jobProfile":{"JobID":"OPS-003","coreDetails":{"title":"DevOps & SRE Lead","jobSummary":"Manage cloud infrastructure and ensure 99.99% uptime.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"TELECOMMUTE","applicantLocationRequirement":"US Remote"}},"responsibilities":{"keyObjectives":[{"objective":"Reduce MTTR by 50%","timeframe":"Q4","metric":"MTTR < 15 mins"},{"objective":"Implement Chaos Engineering","timeframe":"Year 1","metric":"Successful chaos drills monthly"}],"dayToDayDuties":["Manage PagerDuty rotations","Write Terraform modules"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"Terraform","importance":10,"requiredProficiency":"Expert","skillDescription":"Manage state and modules for AWS"},{"skillId":"T2","skillName":"Python","importance":8,"requiredProficiency":"Intermediate","skillDescription":"Scripting automation"}],"soft":[{"skillId":"S1","skillName":"Calmness under pressure","importance":10,"requiredProficiency":"Expert","skillDescription":"Incident management"}]},"experience":{"requiredYears":6,"description":"SRE experience"},"education":{"requiredCredential":"None","acceptsExperienceInLieu":true}},"evaluationStrategy":{"jobDescription":50,"resume":50},"companyContext":{"culture":"Blameless Post-Mortems","growthOpportunities":"None"},"compensation":{"salary":{"min":160000,"max":210000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Manage on-call rotation schedules",7,2
"{"jobProfile":{"JobID":"OPS-003","coreDetails":{"title":"DevOps & SRE Lead","jobSummary":"Manage cloud infrastructure and ensure 99.99% uptime.","employmentType":{"agreement":"Employee","schedule":"Full-time","term":"Permanent"},"jobLocation":{"type":"TELECOMMUTE","applicantLocationRequirement":"US Remote"}},"responsibilities":{"keyObjectives":[{"objective":"Reduce MTTR by 50%","timeframe":"Q4","metric":"MTTR < 15 mins"},{"objective":"Implement Chaos Engineering","timeframe":"Year 1","metric":"Successful chaos drills monthly"}],"dayToDayDuties":["Manage PagerDuty rotations","Write Terraform modules"]},"qualifications":{"skills":{"technical":[{"skillId":"T1","skillName":"Terraform","importance":10,"requiredProficiency":"Expert","skillDescription":"Manage state and modules for AWS"},{"skillId":"T2","skillName":"Python","importance":8,"requiredProficiency":"Intermediate","skillDescription":"Scripting automation"}],"soft":[{"skillId":"S1","skillName":"Calmness under pressure","importance":10,"requiredProficiency":"Expert","skillDescription":"Incident management"}]},"experience":{"requiredYears":6,"description":"SRE experience"},"education":{"requiredCredential":"None","acceptsExperienceInLieu":true}},"evaluationStrategy":{"jobDescription":50,"resume":50},"companyContext":{"culture":"Blameless Post-Mortems","growthOpportunities":"None"},"compensation":{"salary":{"min":160000,"max":210000,"currency":"USD"}},"meta":{"schemaVersion":"1.3","lastUpdated":"2023-10-27T10:00:00Z","completenessStatus":"Complete"}}}","Adherence to Blameless Post-Mortem culture",9,6